All Tested Subsets:
Subset: (np.int64(0),), P-Value: 0.000000, Loss: 0.837288
Subset: (np.int64(2), np.int64(4), np.int64(7)), P-Value: 0.000000, Loss: 0.695154
Subset: (np.int64(2), np.int64(4), np.int64(8)), P-Value: 0.000000, Loss: 0.693425
Subset: (np.int64(2), np.int64(4), np.int64(9)), P-Value: 0.000000, Loss: 0.686350
Subset: (np.int64(2), np.int64(4), np.int64(10)), P-Value: 0.000000, Loss: 0.693827
Subset: (np.int64(2), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.794573
Subset: (np.int64(2), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.789315
Subset: (np.int64(2), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.803165
Subset: (np.int64(2), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.731741
Subset: (np.int64(2), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.796378
Subset: (np.int64(2), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.786222
Subset: (np.int64(2), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.800054
Subset: (np.int64(2), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.728676
Subset: (np.int64(2), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.792986
Subset: (np.int64(2), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.827395
Subset: (np.int64(2), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.759873
Subset: (np.int64(2), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.821284
Subset: (np.int64(2), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.754519
Subset: (np.int64(2), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.830477
Subset: (np.int64(2), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.745972
Subset: (np.int64(3), np.int64(4), np.int64(5)), P-Value: 0.000000, Loss: 0.677544
Subset: (np.int64(3), np.int64(4), np.int64(6)), P-Value: 0.000000, Loss: 0.674695
Subset: (np.int64(3), np.int64(4), np.int64(7)), P-Value: 0.000000, Loss: 0.697413
Subset: (np.int64(3), np.int64(4), np.int64(8)), P-Value: 0.000000, Loss: 0.695344
Subset: (np.int64(3), np.int64(4), np.int64(9)), P-Value: 0.000000, Loss: 0.689163
Subset: (np.int64(3), np.int64(4), np.int64(10)), P-Value: 0.000000, Loss: 0.694779
Subset: (np.int64(3), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.799753
Subset: (np.int64(3), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.794556
Subset: (np.int64(3), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.808902
Subset: (np.int64(3), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.741917
Subset: (np.int64(3), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.800575
Subset: (np.int64(3), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.791159
Subset: (np.int64(3), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.805626
Subset: (np.int64(3), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.738730
Subset: (np.int64(3), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.796970
Subset: (np.int64(3), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.831429
Subset: (np.int64(3), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.769363
Subset: (np.int64(3), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.824266
Subset: (np.int64(3), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.764040
Subset: (np.int64(3), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.833906
Subset: (np.int64(3), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.754126
Subset: (np.int64(4), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.672037
